data,category_type
https://www.trustpilot.com/categories/credit_reporting_agency,Software Tools
https://www.trustpilot.com/categories/video_editing_service,Software Tools
https://www.trustpilot.com/categories/credit_counseling_service,Software Tools
https://www.trustpilot.com/categories/air_conditioning_store,Software Tools
https://www.trustpilot.com/categories/waterproofing_company,Software Tools
https://www.trustpilot.com/categories/sanitary_inspection,Software Tools
https://www.trustpilot.com/categories/military_cemetery,Software Tools
https://www.trustpilot.com/categories/stitching_class,Software Tools
https://www.trustpilot.com/categories/furniture_maker,Software Tools
https://www.trustpilot.com/categories/car_security_system_installer,Software Tools
https://www.trustpilot.com/categories/rustic_furniture_store,Software Tools
https://www.trustpilot.com/categories/amish_furniture_store,Software Tools
https://www.trustpilot.com/categories/storage_facility,Software Tools
https://www.trustpilot.com/categories/childrens_furniture_store,Software Tools
https://www.trustpilot.com/categories/used_furniture_store,Software Tools
https://www.trustpilot.com/categories/furniture_wholesaler,Software Tools
https://www.trustpilot.com/categories/fitted_furniture_supplier,Software Tools
https://www.trustpilot.com/categories/shop_supermarket_furniture_store,Software Tools
https://www.trustpilot.com/categories/housing_utility_company,Software Tools
https://www.trustpilot.com/categories/wine_storage_facility,Software Tools
https://www.trustpilot.com/categories/record_storage_facility,Software Tools
https://www.trustpilot.com/categories/security_system_supplier,Software Tools
https://www.trustpilot.com/categories/furniture_rental_service,Software Tools
https://www.trustpilot.com/categories/furniture_repair_shop,Software Tools
https://www.trustpilot.com/categories/mobility_insurance_company,Software Tools
https://www.trustpilot.com/categories/meditation_center,Software Tools
https://www.trustpilot.com/categories/spiritist_center,Software Tools
https://www.trustpilot.com/categories/community_school,Software Tools
https://www.trustpilot.com/categories/little_league_field,Software Tools
https://www.trustpilot.com/categories/pet_sitter,Software Tools
https://www.trustpilot.com/categories/animal_hospital,Software Tools
https://www.trustpilot.com/categories/goldsmith,Software Tools
https://www.trustpilot.com/categories/private_hospital,Software Tools
https://www.trustpilot.com/categories/teeth_whitening_service,Software Tools
https://www.trustpilot.com/categories/horseshoe_smith,Software Tools
https://www.trustpilot.com/categories/city_employment_department,Software Tools
https://www.trustpilot.com/categories/kite_shop,Software Tools
https://www.trustpilot.com/categories/voting_facility,Software Tools
https://www.trustpilot.com/categories/locksmith,Software Tools
https://www.trustpilot.com/categories/closed_circuit_television,Software Tools
https://www.trustpilot.com/categories/house_sitter_agency,Software Tools
https://www.trustpilot.com/categories/title_company,Software Tools
https://www.trustpilot.com/categories/auditor,Software Tools
https://www.trustpilot.com/categories/sanitation_service,Software Tools
https://www.trustpilot.com/categories/exhibition_and_trade_center,Software Tools
https://www.trustpilot.com/categories/credit_bureau,Software Tools
https://www.trustpilot.com/categories/italian_grocery_store,Software Tools
https://www.trustpilot.com/categories/dry_fruit_store,Software Tools
https://www.trustpilot.com/categories/private_equity_firm,Software Tools
https://www.trustpilot.com/categories/utility_trailer_dealer,Software Tools
https://www.trustpilot.com/categories/british_restaurant,Software Tools
https://www.trustpilot.com/categories/guitar_instructor,Software Tools
https://www.trustpilot.com/categories/interior_architect_office,Software Tools
https://www.trustpilot.com/categories/community_center,Software Tools
https://www.trustpilot.com/categories/landscape_architect,Software Tools
https://www.trustpilot.com/categories/preschool_program_institution,Software Tools
https://www.trustpilot.com/categories/city_government_office,Software Tools
https://www.trustpilot.com/categories/general_practitioner,Software Tools
