data,category_type
https://www.trustpilot.com/categories/artist,Everything Else
https://www.trustpilot.com/categories/art_studio,Everything Else
https://www.trustpilot.com/categories/publisher,Everything Else
https://www.trustpilot.com/categories/massage_school,Everything Else
https://www.trustpilot.com/categories/massage_therapist,Everything Else
https://www.trustpilot.com/categories/students_support_association,Everything Else
https://www.trustpilot.com/categories/professional_and_hobby_associations,Everything Else
https://www.trustpilot.com/categories/vocational_college,Everything Else
https://www.trustpilot.com/categories/license_bureau,Everything Else
https://www.trustpilot.com/categories/coaching_center,Everything Else
https://www.trustpilot.com/categories/beauty_school,Everything Else
https://www.trustpilot.com/categories/beauty_salon,Everything Else
https://www.trustpilot.com/categories/executive_search_firm,Everything Else
https://www.trustpilot.com/categories/temp_agency,Everything Else
https://www.trustpilot.com/categories/human_ressource_consulting,Everything Else
https://www.trustpilot.com/categories/career_coach,Everything Else
https://www.trustpilot.com/categories/education_center,Everything Else
https://www.trustpilot.com/categories/career_and_education_provider,Everything Else
https://www.trustpilot.com/categories/school,Everything Else
https://www.trustpilot.com/categories/driving_school,Everything Else
https://www.trustpilot.com/categories/non_bank_finance,Everything Else
https://www.trustpilot.com/categories/financial_consultant,Everything Else
https://www.trustpilot.com/categories/travel_agency,Everything Else
https://www.trustpilot.com/categories/passport_office,Everything Else
https://www.trustpilot.com/categories/visa_and_passport_office,Everything Else
https://www.trustpilot.com/categories/visa_consultant,Everything Else
https://www.trustpilot.com/categories/physiotherapist,Everything Else
https://www.trustpilot.com/categories/funeral_home,Everything Else
https://www.trustpilot.com/categories/wedding_service,Everything Else
https://www.trustpilot.com/categories/business_networking_company,Everything Else
https://www.trustpilot.com/categories/summer_camp,Everything Else
https://www.trustpilot.com/categories/jeweler,Everything Else
https://www.trustpilot.com/categories/studying_center,Everything Else
https://www.trustpilot.com/categories/manufacturer,Everything Else
https://www.trustpilot.com/categories/international_school,Everything Else
https://www.trustpilot.com/categories/preschool,Everything Else
https://www.trustpilot.com/categories/private_school,Everything Else
https://www.trustpilot.com/categories/translator,Everything Else
https://www.trustpilot.com/categories/drivers_license_training_school,Everything Else
https://www.trustpilot.com/categories/private_tutor,Everything Else
https://www.trustpilot.com/categories/language_course_provider,Everything Else
https://www.trustpilot.com/categories/career_guidance_service,Everything Else
https://www.trustpilot.com/categories/virtual_office_rental,Everything Else
https://www.trustpilot.com/categories/office_space_rental_agency,Everything Else
https://www.trustpilot.com/categories/legal_services,Everything Else
https://www.trustpilot.com/categories/singles_organization,Everything Else
https://www.trustpilot.com/categories/dating_service,Everything Else
https://www.trustpilot.com/categories/genealogist,Everything Else
https://www.trustpilot.com/categories/educational_testing_service,Everything Else
https://www.trustpilot.com/categories/data_entry_service,Everything Else
https://www.trustpilot.com/categories/transcription_service,Everything Else
https://www.trustpilot.com/categories/audio_transcription_service,Everything Else
https://www.trustpilot.com/categories/insurance_school,Everything Else
https://www.trustpilot.com/categories/training_school,Everything Else
https://www.trustpilot.com/categories/study_at_home_school,Everything Else
https://www.trustpilot.com/categories/mental_health_service,Everything Else
https://www.trustpilot.com/categories/life_coach,Everything Else
https://www.trustpilot.com/categories/high_school,Everything Else
https://www.trustpilot.com/categories/house_clearance_service,Everything Else
https://www.trustpilot.com/categories/handyman,Everything Else
https://www.trustpilot.com/categories/recycling_center,Everything Else
https://www.trustpilot.com/categories/sewage_disposal_service,Everything Else
https://www.trustpilot.com/categories/interior_designer,Everything Else
https://www.trustpilot.com/categories/transportation_service,Everything Else
https://www.trustpilot.com/categories/computer_training_school,Everything Else
https://www.trustpilot.com/categories/tutoring_service,Everything Else
https://www.trustpilot.com/categories/event_management_company,Everything Else
https://www.trustpilot.com/categories/fire_protection_service,Everything Else
https://www.trustpilot.com/categories/private_investigator,Everything Else
https://www.trustpilot.com/categories/medical_transcription_service,Everything Else
https://www.trustpilot.com/categories/employment_search_service,Everything Else
https://www.trustpilot.com/categories/employment_consultant,Everything Else
https://www.trustpilot.com/categories/resume_service,Everything Else
https://www.trustpilot.com/categories/applicant_tracking_system,Everything Else
https://www.trustpilot.com/categories/board_of_education,Everything Else
https://www.trustpilot.com/categories/certification_agency,Everything Else
https://www.trustpilot.com/categories/municipal_administration_office,Everything Else
https://www.trustpilot.com/categories/wellness_center,Everything Else
https://www.trustpilot.com/categories/pharmacy,Everything Else
https://www.trustpilot.com/categories/public_school,Everything Else
https://www.trustpilot.com/categories/elementary_school,Everything Else
https://www.trustpilot.com/categories/learning_center,Everything Else
https://www.trustpilot.com/categories/cashback_provider,Everything Else
https://www.trustpilot.com/categories/tax_advisor,Everything Else
https://www.trustpilot.com/categories/business_management_consultant,Everything Else
https://www.trustpilot.com/categories/custom_label_printer,Everything Else
https://www.trustpilot.com/categories/food_products_supplier,Everything Else
https://www.trustpilot.com/categories/medical_school,Everything Else
https://www.trustpilot.com/categories/tour_operator,Everything Else
https://www.trustpilot.com/categories/bus_and_coach_company,Everything Else
https://www.trustpilot.com/categories/training_center,Everything Else
https://www.trustpilot.com/categories/dry_cleaner,Everything Else
https://www.trustpilot.com/categories/egg_supplier,Everything Else
https://www.trustpilot.com/categories/childrens_farm,Everything Else
https://www.trustpilot.com/categories/livestock_producer,Everything Else
https://www.trustpilot.com/categories/livestock_breeder,Everything Else
https://www.trustpilot.com/categories/cosmetics_industry,Everything Else
https://www.trustpilot.com/categories/federal_government_office,Everything Else
https://www.trustpilot.com/categories/watch_repair_service,Everything Else
https://www.trustpilot.com/categories/watch_manufacturer,Everything Else
https://www.trustpilot.com/categories/courier_service,Everything Else
https://www.trustpilot.com/categories/barber_school,Everything Else
https://www.trustpilot.com/categories/hair_salon,Everything Else
https://www.trustpilot.com/categories/unisex_hairdresser,Everything Else
https://www.trustpilot.com/categories/book_publisher,Everything Else
https://www.trustpilot.com/categories/college,Everything Else
https://www.trustpilot.com/categories/plastic_surgery_clinic,Everything Else
https://www.trustpilot.com/categories/cosmetic_dentist,Everything Else
https://www.trustpilot.com/categories/plastic_surgeon,Everything Else
https://www.trustpilot.com/categories/medical_spa,Everything Else
https://www.trustpilot.com/categories/art_handcraft,Everything Else
https://www.trustpilot.com/categories/painting_studio,Everything Else
https://www.trustpilot.com/categories/art_gallery,Everything Else
https://www.trustpilot.com/categories/painting,Everything Else
https://www.trustpilot.com/categories/art_dealer,Everything Else
https://www.trustpilot.com/categories/moving_and_storage_service,Everything Else
https://www.trustpilot.com/categories/shipping_company,Everything Else
https://www.trustpilot.com/categories/coin_dealer,Everything Else
https://www.trustpilot.com/categories/auto_auction,Everything Else
https://www.trustpilot.com/categories/auction_house,Everything Else
https://www.trustpilot.com/categories/boutique,Everything Else
https://www.trustpilot.com/categories/photographer,Everything Else
https://www.trustpilot.com/categories/arts_organization,Everything Else
https://www.trustpilot.com/categories/faculty_of_science,Everything Else
https://www.trustpilot.com/categories/handicraft,Everything Else
https://www.trustpilot.com/categories/handicrafts_wholesaler,Everything Else
https://www.trustpilot.com/categories/chamber_of_handicrafts,Everything Else
https://www.trustpilot.com/categories/estate_liquidator,Everything Else
https://www.trustpilot.com/categories/estate_appraiser,Everything Else
https://www.trustpilot.com/categories/blogger,Everything Else
https://www.trustpilot.com/categories/farm,Everything Else
https://www.trustpilot.com/categories/drawing_lessons,Everything Else
https://www.trustpilot.com/categories/painting_lessons,Everything Else
https://www.trustpilot.com/categories/art_school,Everything Else
https://www.trustpilot.com/categories/sculpture,Everything Else
https://www.trustpilot.com/categories/image_consultant,Everything Else
https://www.trustpilot.com/categories/engraver,Everything Else
https://www.trustpilot.com/categories/laser_cutting_service,Everything Else
https://www.trustpilot.com/categories/wholesaler,Everything Else
https://www.trustpilot.com/categories/photo_printing_service,Everything Else
https://www.trustpilot.com/categories/handicraft_exporter,Everything Else
